Beraterparticipant	item	condition	sentence	completion	time	first_word	stemnoun	word	word_CORRECTED
67	62	Non-constraining_b	Der Grenzpolizist fand keine Drogen in dem Koffer. Er holt ein großes	Notizbuch und notierte die Ergebnisse der Durchsuchung	25427	Notizbuch	Buch	Notizbuch	Notizbuch
71	62	Non-constraining_b	Der Grenzpolizist fand keine Drogen in dem Koffer. Er holt ein großes	Messer daraus hervor	24522	Messer	Messer	Messer	Messer
75	62	Non-constraining_b	Der Grenzpolizist fand keine Drogen in dem Koffer. Er holt ein großes	Gewehr	17256	Gewehr	Gewehr	Gewehr	Gewehr
79	62	Non-constraining_b	Der Grenzpolizist fand keine Drogen in dem Koffer. Er holt ein großes	Sexspielzeug aus dem Koffer	19006	Sexspielzeug	Spielzeug	Sexspielzeug	Sexspielzeug
7	62	Non-constraining_b	Der Grenzpolizist fand keine Drogen in dem Koffer. Er holt ein großes	Formular	47098	Formular	Formular	Formular	Formular
83	62	Non-constraining_b	Der Grenzpolizist fand keine Drogen in dem Koffer. Er holt ein großes	Telefon und versicherte sich bei seinem Vorgesetzten, ob er den Koffer durchlassen dürfe	71669	Telefon	Telefon	Telefon	Telefon
11	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf fester, damit er sich daran festhalten kann	19903	Zopf	Zopf	Zopf	Zopf
15	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf	4855	Zopf	Zopf	Zopf	Zopf
19	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf und lässt ihr Haar hinunter.	27232	Zopf	Zopf	Zopf	Zopf
23	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Flechtzopf und wirft ihn herunter	21580	Flechtzopf	Zopf	Flechtzopf	Flechtzopf
31	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf.	10513	Zopf	Zopf	Zopf	Zopf
35	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf, und hängt ihre Haare aus dem Fenster.	25094	Zopf	Zopf	Zopf	Zopf
39	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Verehrer hilflos vor Sehnsucht.	30521	Verehrer	Verehrer	Verehrer	Verehrer
3	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf. 	8750	Zopf	Zopf	Zopf	Zopf
43	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf und lässt ihr offenes Haar am Turm herab.	18058	Zopf	Zopf	Zopf	Zopf
47	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf für ihn auf.	8036	Zopf	Zopf	Zopf	Zopf
100003	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf	10332	Zopf	Zopf	Zopf	Zopf
51	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf und lässt ihr Haar herunter.	27970	Zopf	Zopf	Zopf	Zopf
55	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Bäcker darauf aufmerksam.	17770	Bäcker	Bäcker	Bäcker	Bäcker
59	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Knicks.	6034	Knicks	Knicks	Knicks	Knicks
63	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf	6495	Zopf	Zopf	Zopf	Zopf
67	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf und wirft ihn nach unten	14055	Zopf	Zopf	Zopf	Zopf
71	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf und lässt die offenen Haare herunter	28406	Zopf	Zopf	Zopf	Zopf
75	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf	7235	Zopf	Zopf	Zopf	Zopf
79	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Balkon auf	12533	Balkon	Balkon	Balkon	Balkon
7	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf	12540	Zopf	Zopf	Zopf	Zopf
83	63	Constraining_a	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf und lässt die Haare hinunter	20177	Zopf	Zopf	Zopf	Zopf
12	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Irgendwas	33226	Irgendwas	NA	Irgendwas	Irgendwas
16	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Frühstück	9976	Frühstück	Frühstück	Frühstück	Frühstück
20	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Fenster weit auf und lässt ihr Haar herunter.	16468	Fenster	Fenster	Fenster	Fenster
24	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Haar	30679	Haar	Haar	Haar	Haar
28	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Fenster auf.	14310	Fenster	Fenster	Fenster	Fenster
32	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Bett.	19133	Bett	Bett	Bett	Bett
36	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Bett und lässt die Haare herunter.	20665	Bett	Bett	Bett	Bett
40	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Lächeln und schon kommt er.	41393	Lächeln	Lächeln	Lächeln	Lächeln
44	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Frühstück als Überraschung	60063	Frühstück	Stück	Frühstück	Frühstück
4	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Fenster auf und lässt ihn herein.	14690	Fenster	Fenster	Fenster	Fenster
52	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Verhalten, schwingt die weiße Fahne und läuft weg.	35506	Verhalten	Verhalten	Verhalten	Verhalten
56	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Haarband ab	24909	Haarband	Band	Haarband	Haarband
60	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Bett	5197	Bett	Bett	Bett	Bett
64	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Zöpflein auf	11447	Zöpflein	Zöpflein	Zöpflein	Zöpflein
68	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Haar zu einem Zopf und lässt ihn hinab.	33938	Haar	Haar	Haar	Haar
72	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Fenster auf	9502	Fenster	Fenster	Fenster	Fenster
76	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Kleid auf	16626	Kleid	Kleid	Kleid	Kleid
80	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Haar herunter	14166	Haar	Haar	Haar	Haar
8	63	Constraining_b	Rapunzel möchte dem Prinzen helfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Geflecht von Haar auf, da das Haar so länger ist	34275	Geflecht	Geflecht	Geflecht	Geflecht
13	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf und kämmt ihr Haar.	33640	Zopf	Zopf	Zopf	Zopf
17	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf, um ihn mit offenem Haar zu beeindrucken.	26442	Zopf	Zopf	Zopf	Zopf
1	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf.	11610	Zopf	Zopf	Zopf	Zopf
21	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf	7182	Zopf	Zopf	Zopf	Zopf
25	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf	8602	Zopf	Zopf	Zopf	Zopf
29	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf nun wieder auf	11742	Zopf	Zopf	Zopf	Zopf
33	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Büstenhalter auf.	46374	Büstenhalter	Halter	Büstenhalter	Büstenhalter
37	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Hofknicks und lächelt bescheiden zum Prinzen auf.	19583	Hofknicks	Knicks	Hofknicks	Hofknicks
41	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf.	10423	Zopf	Zopf	Zopf	Zopf
45	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf	6237	Zopf	Zopf	Zopf	Zopf
53	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Reisekoffer auf und packt für die Flucht	29627	Reisekoffer	Koffer	Reisekoffer	Reisekoffer
57	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf.	15797	Zopf	Zopf	Zopf	Zopf
5	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	zopf wieder ordentlich	28288	zopf	Zopf	Zopf	Zopf
61	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf	12978	Zopf	Zopf	Zopf	Zopf
65	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf 	7966	Zopf	Zopf	Zopf	Zopf
69	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf.	9736	Zopf	Zopf	Zopf	Zopf
73	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf im Anschluss.	10877	Zopf	Zopf	Zopf	Zopf
77	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf 	6887	Zopf	Zopf	Zopf	Zopf
81	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf	9901	Zopf	Zopf	Zopf	Zopf
9	63	Non-constraining_a	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihren französischen	Zopf auf.	22465	Zopf	Zopf	Zopf	Zopf
10	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Frühstück	37209	Frühstück	Stück	Frühstück	Frühstück
14	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Parfüm auf ihre Haut.	28381	Parfüm	Parfüm	Parfüm	Parfüm
18	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Bett	11871	Bett	Bett	Bett	Bett
22	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Bett	6759	Bett	Bett	Bett	Bett
26	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Bett ordentlich	17551	Bett	Bett	Bett	Bett
2	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Omlett.	25344	Omlett	Omlett	Omlett	Omlett
30	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Bett zu recht.	19567	Bett	Bett	Bett	Bett
34	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Gebäck auf einen Teller. 	46462	Gebäck	Gebäck	Gebäck	Gebäck
38	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Fenster zu.	10996	Fenster	Fenster	Fenster	Fenster
42	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Frühstück	11308	Frühstück	Stück	Frühstück	Frühstück
46	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Bett für ihn bereit.	10579	Bett	Bett	Bett	Bett
100002	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Gebäck	40897	Gebäck	Gebäck	Gebäck	Gebäck
50	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Bett für die bevorstehende Nacht.	20475	Bett	Bett	Bett	Bett
54	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Lieblingsgebäck. 	20273	Lieblingsgebäck	Gebäck	Lieblingsgebäck	Lieblingsgebäck
58	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Bett.	8219	Bett	Bett	Bett	Bett
62	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Essen	15278	Essen	Essen	Essen	Essen
66	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Frühstück	11194	Frühstück	Stück	Frühstück	Frühstück
6	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Lieblingslied an	13437	Lieblingslied	Lied	Lieblingslied	Lieblingslied
70	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Kleid auf	26328	Kleid	Kleid	Kleid	Kleid
74	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Fenster zu.	13915	Fenster	Fenster	Fenster	Fenster
78	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	Lieblingsgericht	8226	Lieblingsgericht	Gericht	Lieblingsgericht	Lieblingsgericht
82	63	Non-constraining_b	Rapunzel hat gerade eben dem Prinzen geholfen, in ihr Gemach zu klettern. Sie macht ihr französisches	geflochtenes Haar auf und kämmte dieses. 	39247	geflochtenes	Haar	Geflochtenes	Geflochtenes
10	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Tuch und macht damit die Brille sauber	19747	Tuch	Tuch	Tuch	Tuch
14	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Putztuch für die Brille.	13074	Putztuch	Tuch	Putztuch	Putztuch
18	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Reinigungstuch	6617	Reinigungstuch	Tuch	Reinigungstuch	Reinigungstuch
22	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Tuch	6447	Tuch	Tuch	Tuch	Tuch
26	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Tuch und putzt die brille.	17206	Tuch	Tuch	Tuch	Tuch
2	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Brillentuch um die Gläser zu säubern.	16031	Brillentuch	Tuch	Brillentuch	Brillentuch
30	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Reinigungstuch und putzt Ihre Brille.	17956	Reinigungstuch	Tuch	Reinigungstuch	Reinigungstuch
34	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Reinigungsmittel.	10462	Reinigungsmittel	Mittel	Reinigungsmittel	Reinigungsmittel
38	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Brillenputztuch und säubert ihre Brille.	11533	Brillenputztuch	Tuch	Brillenputztuch	Brillenputztuch
42	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Spray	9508	Spray	Spray	Spray	Spray
46	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Reinigungstuch, danach geht es wieder.	18046	Reinigungstuch	Tuch	Reinigungstuch	Reinigungstuch
100002	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Tuch um sie zu reinigen.	13629	Tuch	Tuch	Tuch	Tuch
50	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Brillenputztuch und reinigt die Gläser.	19821	Brillenputztuch	Tuch	Brillenputztuch	Brillenputztuch
54	64	Constraining_a	Ursula kann nicht lesen, was auf dem Zettel steht, weil ihre Brillengläser schmutzig sind. Sie nimmt ihr spezielles	Putztuch und säubert ihre Brille. 	18179	Putztuch	Tuch	Putztuch	Putztuch
